Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
9/13/17,Say'on,14,0,0,0.021,#N/A
9/12/17,Amran,67590,161,0.24,58.239,29
9/12/17,Al Mahwit,39300,138,0.35,53.82,27
9/12/17,Al Dhale'e,38036,79,0.21,51.998,30
9/12/17,Abyan,23681,35,0.15,41.485,12
9/12/17,Hajjah,73720,392,0.53,31.643,17
9/12/17,Dhamar,58315,146,0.25,28.98,20
9/12/17,Al Bayda,20323,27,0.13,26.762,14
9/12/17,Al Hudaydah,83472,241,0.29,25.777,18
9/12/17,Amanat Al Asimah,70669,66,0.09,24.991,13
9/12/17,Sana'a,33977,122,0.36,23.108,23
9/12/17,Aden,16822,60,0.36,18.225,24
9/12/17,Raymah,11035,107,0.97,18.186,31
9/12/17,Lahj,16877,20,0.12,16.729,25
9/12/17,Al Jawf,9298,20,0.22,16.07,16
9/12/17,Ibb,45643,264,0.58,15.435,11
9/12/17,Taizz,39589,176,0.44,13.204,15
9/12/17,Marib,4114,7,0.17,11.474,26
9/12/17,Al Maharah,1154,1,0.09,7.527,28
9/12/17,Sa'ada,3590,5,0.14,3.939,22
9/12/17,Shabwah,1150,3,0.26,1.808,21
9/12/17,Moklla,313,1,0.32,0.404,#N/A
9/12/17,Say'on,10,0,0,0.015,#N/A
9/11/17,Amran,67099,161,0.24,57.816,29
9/11/17,Al Mahwit,38833,138,0.36,53.181,27
9/11/17,Al Dhale'e,37498,79,0.21,51.262,30
9/11/17,Abyan,23465,35,0.15,41.107,12
9/11/17,Hajjah,73077,391,0.54,31.367,17
9/11/17,Dhamar,57774,146,0.25,28.711,20
9/11/17,Al Bayda,20141,27,0.13,26.523,14
9/11/17,Al Hudaydah,82301,241,0.29,25.416,18
9/11/17,Amanat Al Asimah,70350,66,0.09,24.878,13
9/11/17,Sana'a,33674,122,0.36,22.902,23
9/11/17,Aden,16742,60,0.36,18.139,24
9/11/17,Raymah,10957,106,0.97,18.058,31
9/11/17,Lahj,16637,20,0.12,16.491,25
9/11/17,Al Jawf,9180,20,0.22,15.866,16
9/11/17,Ibb,45314,262,0.58,15.324,11
9/11/17,Taizz,39411,175,0.44,13.144,15
9/11/17,Marib,4029,7,0.17,11.237,26
9/11/17,Al Maharah,1153,1,0.09,7.521,28
9/11/17,Sa'ada,3473,5,0.14,3.81,22
9/11/17,Shabwah,1111,3,0.27,1.747,21
9/11/17,Moklla,313,1,0.32,0.404,#N/A
9/11/17,Say'on,10,0,0,0.015,#N/A
9/10/17,Amran,66512,161,0.24,57.31,29
9/10/17,Al Mahwit,38702,138,0.36,53.001,27
9/10/17,Al Dhale'e,37206,79,0.21,50.863,30
9/10/17,Abyan,23222,35,0.15,40.681,12
9/10/17,Hajjah,72029,390,0.54,30.917,17
9/10/17,Dhamar,57168,146,0.26,28.41,20
9/10/17,Al Bayda,19931,27,0.14,26.246,14
9/10/17,Al Hudaydah,81187,241,0.3,25.072,18
9/10/17,Amanat Al Asimah,70012,66,0.09,24.758,13
9/10/17,Sana'a,33390,122,0.37,22.709,23
9/10/17,Aden,16606,60,0.36,17.991,24
9/10/17,Raymah,10905,106,0.97,17.972,31
9/10/17,Lahj,16424,20,0.12,16.28,25
9/10/17,Al Jawf,9082,20,0.22,15.697,16
9/10/17,Ibb,44881,262,0.58,15.177,11
9/10/17,Taizz,38975,175,0.45,12.999,15
9/10/17,Marib,3994,7,0.18,11.14,26
9/10/17,Al Maharah,1151,1,0.09,7.508,28
9/10/17,Sa'ada,3350,5,0.15,3.675,22
9/10/17,Shabwah,1084,3,0.28,1.704,21
9/10/17,Moklla,311,1,0.32,0.402,#N/A
9/10/17,Say'on,10,0,0,0.015,#N/A
9/9/17,Amran,66018,161,0.24,56.885,29
9/9/17,Al Mahwit,38398,138,0.36,52.585,27
9/9/17,Al Dhale'e,37201,79,0.21,50.856,30
9/9/17,Abyan,23222,35,0.15,40.681,12
9/9/17,Hajjah,71067,389,0.55,30.504,17
9/9/17,Dhamar,56617,146,0.26,28.136,20
9/9/17,Al Bayda,19767,27,0.14,26.03,14
9/9/17,Al Hudaydah,80232,240,0.3,24.777,18
9/9/17,Amanat Al Asimah,69601,66,0.09,24.613,13
9/9/17,Sana'a,33128,122,0.37,22.531,23
9/9/17,Aden,16522,60,0.36,17.9,24
9/9/17,Raymah,10849,106,0.98,17.88,31
9/9/17,Lahj,16261,20,0.12,16.118,25
9/9/17,Al Jawf,8944,20,0.22,15.458,16
9/9/17,Ibb,44331,262,0.59,14.991,11
9/9/17,Taizz,38742,175,0.45,12.921,15
9/9/17,Marib,3915,7,0.18,10.919,26
9/9/17,Al Maharah,1148,1,0.09,7.488,28
9/9/17,Sa'ada,3307,5,0.15,3.628,22
9/9/17,Shabwah,1025,3,0.29,1.612,21
9/9/17,Moklla,304,1,0.33,0.393,#N/A
9/9/17,Say'on,10,0,0,0.015,#N/A
9/8/17,Amran,65510,161,0.25,56.447,29
9/8/17,Al Mahwit,38136,138,0.36,52.226,27
9/8/17,Al Dhale'e,36641,79,0.22,50.09,30
9/8/17,Abyan,23030,35,0.15,40.345,12
9/8/17,Hajjah,70893,389,0.55,30.43,17
9/8/17,Dhamar,56081,146,0.26,27.87,20
9/8/17,Al Bayda,19574,27,0.14,25.776,14
9/8/17,Al Hudaydah,79360,240,0.3,24.507,18
9/8/17,Amanat Al Asimah,69162,65,0.09,24.458,13
9/8/17,Sana'a,32652,122,0.37,22.207,23
9/8/17,Aden,16522,60,0.36,17.9,24
9/8/17,Raymah,10788,106,0.98,17.779,31
9/8/17,Lahj,16090,20,0.12,15.949,25
9/8/17,Al Jawf,8810,20,0.23,15.227,16
9/8/17,Ibb,44128,262,0.59,14.923,11
9/8/17,Taizz,38737,175,0.45,12.92,15
9/8/17,Marib,3914,7,0.18,10.916,26
9/8/17,Al Maharah,1147,1,0.09,7.482,28
9/8/17,Sa'ada,3238,5,0.15,3.553,22
9/8/17,Shabwah,1025,3,0.29,1.612,21
9/8/17,Moklla,304,1,0.33,0.393,#N/A
9/8/17,Say'on,10,0,0,0.015,#N/A
9/7/17,Amran,64803,161,0.25,55.838,29
9/7/17,Al Mahwit,37854,138,0.36,51.84,27
9/7/17,Al Dhale'e,36306,79,0.22,49.633,30
9/7/17,Abyan,22675,35,0.15,39.723,12
9/7/17,Hajjah,69428,389,0.56,29.801,17
9/7/17,Dhamar,55498,146,0.26,27.58,20
9/7/17,Al Bayda,19369,27,0.14,25.506,14
9/7/17,Amanat Al Asimah,68872,65,0.09,24.355,13
9/7/17,Al Hudaydah,78706,239,0.3,24.305,18
9/7/17,Sana'a,32283,122,0.38,21.956,23
9/7/17,Aden,16435,60,0.37,17.806,24
9/7/17,Raymah,10726,106,0.99,17.677,31
9/7/17,Lahj,15870,20,0.13,15.731,25
9/7/17,Al Jawf,8696,20,0.23,15.03,16
9/7/17,Ibb,43801,262,0.6,14.812,11
9/7/17,Taizz,38623,175,0.45,12.882,15
9/7/17,Marib,3914,7,0.18,10.916,26
9/7/17,Al Maharah,1147,1,0.09,7.482,28
9/7/17,Sa'ada,3176,5,0.16,3.484,22
9/7/17,Shabwah,1025,3,0.29,1.612,21
9/7/17,Moklla,276,1,0.36,0.356,#N/A
9/7/17,Say'on,10,0,0,0.015,#N/A
9/6/17,Amran,64154,160,0.25,55.279,29
9/6/17,Al Mahwit,37617,137,0.36,51.515,27
9/6/17,Al Dhale'e,35958,79,0.22,49.157,30
9/6/17,Abyan,22673,35,0.15,39.719,12
9/6/17,Hajjah,68433,387,0.57,29.374,17
9/6/17,Dhamar,54819,145,0.26,27.242,20
9/6/17,Al Bayda,19153,27,0.14,25.222,14
